HWO UVI temporary performance curves (v1 - July 2024; Kevin France, UV SDS) - G120M MOS - EAC1 telescope estimate - MCP detector
Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
      1741.00, 0.0, 1.28E-06,  5.00E-06,  1.361E+04,  5.735E-21,  3.1,  3.1
      1742.00, 0.0, 1.28E-06,  5.00E-06,  1.359E+04,  5.735E-21,  3.1,  3.1
      1743.00, 0.0, 1.28E-06,  5.00E-06,  1.358E+04,  5.736E-21,  3.1,  3.1
      1744.00, 0.0, 1.27E-06,  5.00E-06,  1.352E+04,  5.750E-21,  3.1,  3.1
      1745.00, 0.0, 1.26E-06,  5.00E-06,  1.346E+04,  5.764E-21,  3.1,  3.1
      1746.00, 0.0, 1.26E-06,  5.00E-06,  1.340E+04,  5.778E-21,  3.1,  3.1
      1747.00, 0.0, 1.25E-06,  5.00E-06,  1.334E+04,  5.792E-21,  3.1,  3.1
      1748.00, 0.0, 1.24E-06,  5.00E-06,  1.328E+04,  5.807E-21,  3.1,  3.1
      1749.00, 0.0, 1.24E-06,  5.00E-06,  1.322E+04,  5.822E-21,  3.1,  3.1
      1750.00, 0.0, 1.23E-06,  5.00E-06,  1.316E+04,  5.837E-21,  3.1,  3.1
      1751.00, 0.0, 1.22E-06,  5.00E-06,  1.310E+04,  5.852E-21,  3.1,  3.1
      1752.00, 0.0, 1.21E-06,  5.00E-06,  1.304E+04,  5.868E-21,  3.1,  3.1
      1753.00, 0.0, 1.21E-06,  5.00E-06,  1.298E+04,  5.883E-21,  3.1,  3.1
      1754.00, 0.0, 1.20E-06,  5.00E-06,  1.292E+04,  5.899E-21,  3.1,  3.1
      1755.00, 0.0, 1.19E-06,  5.00E-06,  1.286E+04,  5.915E-21,  3.1,  3.1
      1756.00, 0.0, 1.19E-06,  5.00E-06,  1.280E+04,  5.931E-21,  3.1,  3.1
      1757.00, 0.0, 1.18E-06,  5.00E-06,  1.274E+04,  5.948E-21,  3.1,  3.1
      1758.00, 0.0, 1.17E-06,  5.00E-06,  1.268E+04,  5.965E-21,  3.1,  3.1
      1759.00, 0.0, 1.16E-06,  5.00E-06,  1.262E+04,  5.982E-21,  3.1,  3.1
      1760.00, 0.0, 1.16E-06,  5.00E-06,  1.256E+04,  5.998E-21,  3.1,  3.1
      1761.00, 0.0, 1.15E-06,  5.00E-06,  1.251E+04,  6.012E-21,  3.1,  3.1
      1762.00, 0.0, 1.14E-06,  5.00E-06,  1.246E+04,  6.026E-21,  3.1,  3.1
      1763.00, 0.0, 1.14E-06,  5.00E-06,  1.241E+04,  6.040E-21,  3.1,  3.1
      1764.00, 0.0, 1.13E-06,  5.00E-06,  1.236E+04,  6.055E-21,  3.1,  3.1
      1765.00, 0.0, 1.13E-06,  5.00E-06,  1.230E+04,  6.069E-21,  3.1,  3.1
      1766.00, 0.0, 1.12E-06,  5.00E-06,  1.225E+04,  6.084E-21,  3.1,  3.1
      1767.00, 0.0, 1.11E-06,  5.00E-06,  1.220E+04,  6.099E-21,  3.1,  3.1
      1768.00, 0.0, 1.11E-06,  5.00E-06,  1.215E+04,  6.115E-21,  3.1,  3.1
      1769.00, 0.0, 1.10E-06,  5.00E-06,  1.209E+04,  6.130E-21,  3.1,  3.1
      1770.00, 0.0, 1.10E-06,  5.00E-06,  1.204E+04,  6.146E-21,  3.1,  3.1
      1771.00, 0.0, 1.09E-06,  5.00E-06,  1.199E+04,  6.162E-21,  3.1,  3.1
      1772.00, 0.0, 1.08E-06,  5.00E-06,  1.194E+04,  6.179E-21,  3.1,  3.1
      1773.00, 0.0, 1.08E-06,  5.00E-06,  1.188E+04,  6.195E-21,  3.1,  3.1
      1774.00, 0.0, 1.07E-06,  5.00E-06,  1.183E+04,  6.212E-21,  3.1,  3.1
      1775.00, 0.0, 1.06E-06,  5.00E-06,  1.178E+04,  6.229E-21,  3.1,  3.1
      1776.00, 0.0, 1.06E-06,  5.00E-06,  1.172E+04,  6.247E-21,  3.1,  3.1
      1777.00, 0.0, 1.05E-06,  5.00E-06,  1.167E+04,  6.264E-21,  3.1,  3.1
      1778.00, 0.0, 1.05E-06,  5.00E-06,  1.161E+04,  6.282E-21,  3.1,  3.1
      1779.00, 0.0, 1.04E-06,  5.00E-06,  1.156E+04,  6.300E-21,  3.1,  3.1
      1780.00, 0.0, 1.03E-06,  5.00E-06,  1.150E+04,  6.319E-21,  3.1,  3.1
      1781.00, 0.0, 1.03E-06,  5.00E-06,  1.145E+04,  6.338E-21,  3.1,  3.1
      1782.00, 0.0, 1.02E-06,  5.00E-06,  1.139E+04,  6.357E-21,  3.1,  3.1
      1783.00, 0.0, 1.02E-06,  5.00E-06,  1.134E+04,  6.376E-21,  3.1,  3.1
      1784.00, 0.0, 1.01E-06,  5.00E-06,  1.128E+04,  6.396E-21,  3.1,  3.1
      1785.00, 0.0, 1.00E-06,  5.00E-06,  1.123E+04,  6.416E-21,  3.1,  3.1
      1786.00, 0.0, 9.97E-07,  5.00E-06,  1.117E+04,  6.436E-21,  3.1,  3.1
      1787.00, 0.0, 9.90E-07,  5.00E-06,  1.111E+04,  6.457E-21,  3.1,  3.1
      1788.00, 0.0, 9.84E-07,  5.00E-06,  1.106E+04,  6.478E-21,  3.1,  3.1
      1789.00, 0.0, 9.78E-07,  5.00E-06,  1.100E+04,  6.499E-21,  3.1,  3.1
      1790.00, 0.0, 9.71E-07,  5.00E-06,  1.094E+04,  6.522E-21,  3.1,  3.1
      1791.00, 0.0, 9.65E-07,  5.00E-06,  1.088E+04,  6.546E-21,  3.1,  3.1
      1792.00, 0.0, 9.58E-07,  5.00E-06,  1.082E+04,  6.571E-21,  3.1,  3.1
      1793.00, 0.0, 9.52E-07,  5.00E-06,  1.076E+04,  6.596E-21,  3.1,  3.1
      1794.00, 0.0, 9.45E-07,  5.00E-06,  1.069E+04,  6.621E-21,  3.1,  3.1
      1795.00, 0.0, 9.39E-07,  5.00E-06,  1.063E+04,  6.646E-21,  3.1,  3.1
      1796.00, 0.0, 9.32E-07,  5.00E-06,  1.057E+04,  6.672E-21,  3.1,  3.1
      1797.00, 0.0, 9.25E-07,  5.00E-06,  1.051E+04,  6.699E-21,  3.1,  3.1
      1798.00, 0.0, 9.19E-07,  5.00E-06,  1.045E+04,  6.726E-21,  3.1,  3.1
      1799.00, 0.0, 9.12E-07,  5.00E-06,  1.038E+04,  6.753E-21,  3.1,  3.1
      1800.00, 0.0, 9.06E-07,  5.00E-06,  1.032E+04,  6.780E-21,  3.1,  3.1
      1801.00, 0.0, 8.99E-07,  5.00E-06,  1.026E+04,  6.809E-21,  3.1,  3.1
      1802.00, 0.0, 8.93E-07,  5.00E-06,  1.019E+04,  6.837E-21,  3.1,  3.1
      1803.00, 0.0, 8.86E-07,  5.00E-06,  1.013E+04,  6.866E-21,  3.1,  3.1
      1804.00, 0.0, 8.79E-07,  5.00E-06,  1.007E+04,  6.896E-21,  3.1,  3.1
      1805.00, 0.0, 8.73E-07,  5.00E-06,  1.000E+04,  6.926E-21,  3.1,  3.1
      1806.00, 0.0, 8.66E-07,  5.00E-06,  9.941E+03,  6.957E-21,  3.1,  3.1
      1807.00, 0.0, 8.60E-07,  5.00E-06,  9.877E+03,  6.988E-21,  3.1,  3.1
      1808.00, 0.0, 8.53E-07,  5.00E-06,  9.813E+03,  7.019E-21,  3.1,  3.1
      1809.00, 0.0, 8.47E-07,  5.00E-06,  9.747E+03,  7.052E-21,  3.1,  3.1
      1810.00, 0.0, 8.40E-07,  5.00E-06,  9.678E+03,  7.087E-21,  3.1,  3.1
      1811.00, 0.0, 8.33E-07,  5.00E-06,  9.609E+03,  7.123E-21,  3.1,  3.1
      1812.00, 0.0, 8.26E-07,  5.00E-06,  9.540E+03,  7.160E-21,  3.1,  3.1
      1813.00, 0.0, 8.19E-07,  5.00E-06,  9.471E+03,  7.197E-21,  3.1,  3.1
      1814.00, 0.0, 8.12E-07,  5.00E-06,  9.402E+03,  7.235E-21,  3.1,  3.1
      1815.00, 0.0, 8.05E-07,  5.00E-06,  9.332E+03,  7.274E-21,  3.1,  3.1
      1816.00, 0.0, 7.98E-07,  5.00E-06,  9.263E+03,  7.313E-21,  3.1,  3.1
      1817.00, 0.0, 7.91E-07,  5.00E-06,  9.193E+03,  7.353E-21,  3.1,  3.1
      1818.00, 0.0, 7.84E-07,  5.00E-06,  9.123E+03,  7.393E-21,  3.1,  3.1
      1819.00, 0.0, 7.78E-07,  5.00E-06,  9.053E+03,  7.435E-21,  3.1,  3.1
      1820.00, 0.0, 7.71E-07,  5.00E-06,  8.983E+03,  7.477E-21,  3.1,  3.1
      1821.00, 0.0, 7.64E-07,  5.00E-06,  8.913E+03,  7.520E-21,  3.1,  3.1
      1822.00, 0.0, 7.57E-07,  5.00E-06,  8.843E+03,  7.563E-21,  3.1,  3.1
      1823.00, 0.0, 7.50E-07,  5.00E-06,  8.773E+03,  7.608E-21,  3.1,  3.1
      1824.00, 0.0, 7.43E-07,  5.00E-06,  8.702E+03,  7.653E-21,  3.1,  3.1
      1825.00, 0.0, 7.37E-07,  5.00E-06,  8.632E+03,  7.699E-21,  3.1,  3.1
      1826.00, 0.0, 7.29E-07,  5.00E-06,  8.556E+03,  7.750E-21,  3.1,  3.1
      1827.00, 0.0, 7.22E-07,  5.00E-06,  8.480E+03,  7.802E-21,  3.1,  3.1
      1828.00, 0.0, 7.15E-07,  5.00E-06,  8.403E+03,  7.856E-21,  3.1,  3.1
      1829.00, 0.0, 7.07E-07,  5.00E-06,  8.326E+03,  7.910E-21,  3.1,  3.1
      1830.00, 0.0, 7.00E-07,  5.00E-06,  8.250E+03,  7.965E-21,  3.1,  3.1
      1831.00, 0.0, 6.93E-07,  5.00E-06,  8.173E+03,  8.022E-21,  3.1,  3.1
      1832.00, 0.0, 6.86E-07,  5.00E-06,  8.097E+03,  8.080E-21,  3.1,  3.1
      1833.00, 0.0, 6.78E-07,  5.00E-06,  8.020E+03,  8.138E-21,  3.1,  3.1
      1834.00, 0.0, 6.71E-07,  5.00E-06,  7.944E+03,  8.198E-21,  3.1,  3.1
      1835.00, 0.0, 6.64E-07,  5.00E-06,  7.867E+03,  8.260E-21,  3.1,  3.1
      1836.00, 0.0, 6.57E-07,  5.00E-06,  7.790E+03,  8.322E-21,  3.1,  3.1
      1837.00, 0.0, 6.50E-07,  5.00E-06,  7.714E+03,  8.386E-21,  3.1,  3.1
      1838.00, 0.0, 6.43E-07,  5.00E-06,  7.637E+03,  8.451E-21,  3.1,  3.1
      1839.00, 0.0, 6.35E-07,  5.00E-06,  7.561E+03,  8.517E-21,  3.1,  3.1
      1840.00, 0.0, 6.28E-07,  5.00E-06,  7.484E+03,  8.585E-21,  3.1,  3.1
      1841.00, 0.0, 6.21E-07,  5.00E-06,  7.407E+03,  8.654E-21,  3.1,  3.1
      1842.00, 0.0, 6.15E-07,  5.00E-06,  7.337E+03,  8.718E-21,  3.1,  3.1
      1843.00, 0.0, 6.09E-07,  5.00E-06,  7.273E+03,  8.777E-21,  3.1,  3.1
      1844.00, 0.0, 6.03E-07,  5.00E-06,  7.209E+03,  8.838E-21,  3.1,  3.1
      1845.00, 0.0, 5.97E-07,  5.00E-06,  7.145E+03,  8.899E-21,  3.1,  3.1
      1846.00, 0.0, 5.91E-07,  5.00E-06,  7.080E+03,  8.963E-21,  3.1,  3.1
      1847.00, 0.0, 5.85E-07,  5.00E-06,  7.015E+03,  9.027E-21,  3.1,  3.1
      1848.00, 0.0, 5.79E-07,  5.00E-06,  6.950E+03,  9.094E-21,  3.1,  3.1
      1849.00, 0.0, 5.73E-07,  5.00E-06,  6.885E+03,  9.161E-21,  3.1,  3.1
      1850.00, 0.0, 5.67E-07,  5.00E-06,  6.819E+03,  9.231E-21,  3.1,  3.1
      1851.00, 0.0, 5.61E-07,  5.00E-06,  6.753E+03,  9.302E-21,  3.1,  3.1
      1852.00, 0.0, 5.54E-07,  5.00E-06,  6.687E+03,  9.375E-21,  3.1,  3.1
      1853.00, 0.0, 5.48E-07,  5.00E-06,  6.621E+03,  9.449E-21,  3.1,  3.1
      1854.00, 0.0, 5.42E-07,  5.00E-06,  6.554E+03,  9.526E-21,  3.1,  3.1
      1855.00, 0.0, 5.36E-07,  5.00E-06,  6.487E+03,  9.604E-21,  3.1,  3.1
      1856.00, 0.0, 5.30E-07,  5.00E-06,  6.420E+03,  9.685E-21,  3.1,  3.1
      1857.00, 0.0, 5.24E-07,  5.00E-06,  6.352E+03,  9.768E-21,  3.1,  3.1
      1858.00, 0.0, 5.18E-07,  5.00E-06,  6.285E+03,  9.852E-21,  3.1,  3.1
      1859.00, 0.0, 5.12E-07,  5.00E-06,  6.217E+03,  9.939E-21,  3.1,  3.1
      1860.00, 0.0, 5.06E-07,  5.00E-06,  6.149E+03,  1.003E-20,  3.1,  3.1
      1861.00, 0.0, 5.00E-07,  5.00E-06,  6.080E+03,  1.012E-20,  3.1,  3.1
      1862.00, 0.0, 4.93E-07,  5.00E-06,  6.011E+03,  1.021E-20,  3.1,  3.1
      1863.00, 0.0, 4.87E-07,  5.00E-06,  5.942E+03,  1.031E-20,  3.1,  3.1
      1864.00, 0.0, 4.81E-07,  5.00E-06,  5.873E+03,  1.041E-20,  3.1,  3.1
      1865.00, 0.0, 4.75E-07,  5.00E-06,  5.804E+03,  1.051E-20,  3.1,  3.1
      1866.00, 0.0, 4.69E-07,  5.00E-06,  5.734E+03,  1.062E-20,  3.1,  3.1
      1867.00, 0.0, 4.63E-07,  5.00E-06,  5.664E+03,  1.073E-20,  3.1,  3.1
      1868.00, 0.0, 4.56E-07,  5.00E-06,  5.590E+03,  1.084E-20,  3.1,  3.1
      1869.00, 0.0, 4.49E-07,  5.00E-06,  5.510E+03,  1.098E-20,  3.1,  3.1
      1870.00, 0.0, 4.42E-07,  5.00E-06,  5.430E+03,  1.111E-20,  3.1,  3.1
      1871.00, 0.0, 4.35E-07,  5.00E-06,  5.350E+03,  1.125E-20,  3.1,  3.1
      1872.00, 0.0, 4.28E-07,  5.00E-06,  5.270E+03,  1.140E-20,  3.1,  3.1
      1873.00, 0.0, 4.21E-07,  5.00E-06,  5.190E+03,  1.154E-20,  3.1,  3.1
      1874.00, 0.0, 4.14E-07,  5.00E-06,  5.110E+03,  1.170E-20,  3.1,  3.1
      1875.00, 0.0, 4.07E-07,  5.00E-06,  5.029E+03,  1.186E-20,  3.1,  3.1
      1876.00, 0.0, 4.01E-07,  5.00E-06,  4.949E+03,  1.202E-20,  3.1,  3.1
      1877.00, 0.0, 3.94E-07,  5.00E-06,  4.869E+03,  1.219E-20,  3.1,  3.1
      1878.00, 0.0, 3.87E-07,  5.00E-06,  4.789E+03,  1.236E-20,  3.1,  3.1
      1879.00, 0.0, 3.80E-07,  5.00E-06,  4.709E+03,  1.254E-20,  3.1,  3.1
      1880.00, 0.0, 3.73E-07,  5.00E-06,  4.629E+03,  1.273E-20,  3.1,  3.1
      1881.00, 0.0, 3.66E-07,  5.00E-06,  4.549E+03,  1.292E-20,  3.1,  3.1
      1882.00, 0.0, 3.60E-07,  5.00E-06,  4.469E+03,  1.312E-20,  3.1,  3.1
      1883.00, 0.0, 3.53E-07,  5.00E-06,  4.389E+03,  1.333E-20,  3.1,  3.1
      1884.00, 0.0, 3.46E-07,  5.00E-06,  4.309E+03,  1.355E-20,  3.1,  3.1
      1885.00, 0.0, 3.39E-07,  5.00E-06,  4.228E+03,  1.377E-20,  3.1,  3.1
      1886.00, 0.0, 3.33E-07,  5.00E-06,  4.148E+03,  1.400E-20,  3.1,  3.1
      1887.00, 0.0, 3.26E-07,  5.00E-06,  4.068E+03,  1.425E-20,  3.1,  3.1
      1888.00, 0.0, 3.19E-07,  5.00E-06,  3.988E+03,  1.450E-20,  3.1,  3.1
      1889.00, 0.0, 3.12E-07,  5.00E-06,  3.908E+03,  1.476E-20,  3.1,  3.1
      1890.00, 0.0, 3.06E-07,  5.00E-06,  3.828E+03,  1.503E-20,  3.1,  3.1
      1891.00, 0.0, 2.99E-07,  5.00E-06,  3.748E+03,  1.532E-20,  3.1,  3.1
      1892.00, 0.0, 2.92E-07,  5.00E-06,  3.668E+03,  1.561E-20,  3.1,  3.1
      1893.00, 0.0, 2.86E-07,  5.00E-06,  3.588E+03,  1.592E-20,  3.1,  3.1
      1894.00, 0.0, 2.79E-07,  5.00E-06,  3.508E+03,  1.625E-20,  3.1,  3.1
      1895.00, 0.0, 2.72E-07,  5.00E-06,  3.428E+03,  1.659E-20,  3.1,  3.1
      1896.00, 0.0, 2.66E-07,  5.00E-06,  3.348E+03,  1.695E-20,  3.1,  3.1
      1897.00, 0.0, 2.59E-07,  5.00E-06,  3.268E+03,  1.732E-20,  3.1,  3.1
      1898.00, 0.0, 2.53E-07,  5.00E-06,  3.187E+03,  1.771E-20,  3.1,  3.1
      1899.00, 0.0, 2.46E-07,  5.00E-06,  3.107E+03,  1.813E-20,  3.1,  3.1
      1900.00, 0.0, 2.39E-07,  5.00E-06,  3.027E+03,  1.856E-20,  3.1,  3.1
      1901.00, 0.0, 2.38E-07,  5.00E-06,  3.016E+03,  1.861E-20,  3.1,  3.1
      1902.00, 0.0, 2.37E-07,  5.00E-06,  3.005E+03,  1.867E-20,  3.1,  3.1
      1903.00, 0.0, 2.36E-07,  5.00E-06,  2.993E+03,  1.873E-20,  3.1,  3.1
      1904.00, 0.0, 2.35E-07,  5.00E-06,  2.982E+03,  1.878E-20,  3.1,  3.1
      1905.00, 0.0, 2.34E-07,  5.00E-06,  2.970E+03,  1.884E-20,  3.1,  3.1
      1906.00, 0.0, 2.33E-07,  5.00E-06,  2.959E+03,  1.890E-20,  3.1,  3.1
      1907.00, 0.0, 2.32E-07,  5.00E-06,  2.948E+03,  1.895E-20,  3.1,  3.1
      1908.00, 0.0, 2.31E-07,  5.00E-06,  2.936E+03,  1.901E-20,  3.1,  3.1
      1909.00, 0.0, 2.29E-07,  5.00E-06,  2.925E+03,  1.907E-20,  3.1,  3.1
      1910.00, 0.0, 2.28E-07,  5.00E-06,  2.914E+03,  1.913E-20,  3.1,  3.1
      1911.00, 0.0, 2.27E-07,  5.00E-06,  2.902E+03,  1.919E-20,  3.1,  3.1
      1912.00, 0.0, 2.26E-07,  5.00E-06,  2.891E+03,  1.925E-20,  3.1,  3.1
      1913.00, 0.0, 2.25E-07,  5.00E-06,  2.879E+03,  1.931E-20,  3.1,  3.1
      1914.00, 0.0, 2.24E-07,  5.00E-06,  2.868E+03,  1.937E-20,  3.1,  3.1
      1915.00, 0.0, 2.23E-07,  5.00E-06,  2.857E+03,  1.943E-20,  3.1,  3.1
      1916.00, 0.0, 2.22E-07,  5.00E-06,  2.845E+03,  1.949E-20,  3.1,  3.1
      1917.00, 0.0, 2.21E-07,  5.00E-06,  2.834E+03,  1.956E-20,  3.1,  3.1
      1918.00, 0.0, 2.20E-07,  5.00E-06,  2.822E+03,  1.962E-20,  3.1,  3.1
      1919.00, 0.0, 2.19E-07,  5.00E-06,  2.811E+03,  1.968E-20,  3.1,  3.1
      1920.00, 0.0, 2.17E-07,  5.00E-06,  2.800E+03,  1.975E-20,  3.1,  3.1
      1921.00, 0.0, 2.16E-07,  5.00E-06,  2.788E+03,  1.981E-20,  3.1,  3.1
      1922.00, 0.0, 2.15E-07,  5.00E-06,  2.777E+03,  1.988E-20,  3.1,  3.1
      1923.00, 0.0, 2.14E-07,  5.00E-06,  2.766E+03,  1.994E-20,  3.1,  3.1
      1924.00, 0.0, 2.13E-07,  5.00E-06,  2.754E+03,  2.001E-20,  3.1,  3.1
      1925.00, 0.0, 2.12E-07,  5.00E-06,  2.743E+03,  2.007E-20,  3.1,  3.1
      1926.00, 0.0, 2.11E-07,  5.00E-06,  2.731E+03,  2.014E-20,  3.1,  3.1
      1927.00, 0.0, 2.10E-07,  5.00E-06,  2.720E+03,  2.021E-20,  3.1,  3.1
      1928.00, 0.0, 2.09E-07,  5.00E-06,  2.709E+03,  2.028E-20,  3.1,  3.1
      1929.00, 0.0, 2.08E-07,  5.00E-06,  2.697E+03,  2.035E-20,  3.1,  3.1
      1930.00, 0.0, 2.07E-07,  5.00E-06,  2.686E+03,  2.042E-20,  3.1,  3.1
      1931.00, 0.0, 2.06E-07,  5.00E-06,  2.675E+03,  2.049E-20,  3.1,  3.1
      1932.00, 0.0, 2.05E-07,  5.00E-06,  2.663E+03,  2.056E-20,  3.1,  3.1
      1933.00, 0.0, 2.04E-07,  5.00E-06,  2.652E+03,  2.063E-20,  3.1,  3.1
      1934.00, 0.0, 2.03E-07,  5.00E-06,  2.640E+03,  2.070E-20,  3.1,  3.1
      1935.00, 0.0, 2.01E-07,  5.00E-06,  2.629E+03,  2.078E-20,  3.1,  3.1
      1936.00, 0.0, 2.00E-07,  5.00E-06,  2.618E+03,  2.085E-20,  3.1,  3.1
      1937.00, 0.0, 1.99E-07,  5.00E-06,  2.606E+03,  2.092E-20,  3.1,  3.1
      1938.00, 0.0, 1.98E-07,  5.00E-06,  2.595E+03,  2.100E-20,  3.1,  3.1
      1939.00, 0.0, 1.97E-07,  5.00E-06,  2.584E+03,  2.107E-20,  3.1,  3.1
      1940.00, 0.0, 1.96E-07,  5.00E-06,  2.574E+03,  2.114E-20,  3.1,  3.1
      1941.00, 0.0, 1.95E-07,  5.00E-06,  2.563E+03,  2.121E-20,  3.1,  3.1
      1942.00, 0.0, 1.94E-07,  5.00E-06,  2.553E+03,  2.128E-20,  3.1,  3.1
      1943.00, 0.0, 1.93E-07,  5.00E-06,  2.542E+03,  2.135E-20,  3.1,  3.1
      1944.00, 0.0, 1.92E-07,  5.00E-06,  2.531E+03,  2.143E-20,  3.1,  3.1
      1945.00, 0.0, 1.92E-07,  5.00E-06,  2.521E+03,  2.150E-20,  3.1,  3.1
      1946.00, 0.0, 1.91E-07,  5.00E-06,  2.510E+03,  2.157E-20,  3.1,  3.1
      1947.00, 0.0, 1.90E-07,  5.00E-06,  2.500E+03,  2.165E-20,  3.1,  3.1
      1948.00, 0.0, 1.89E-07,  5.00E-06,  2.489E+03,  2.172E-20,  3.1,  3.1
      1949.00, 0.0, 1.88E-07,  5.00E-06,  2.478E+03,  2.180E-20,  3.1,  3.1
      1950.00, 0.0, 1.87E-07,  5.00E-06,  2.468E+03,  2.188E-20,  3.1,  3.1
      1951.00, 0.0, 1.86E-07,  5.00E-06,  2.457E+03,  2.195E-20,  3.1,  3.1
      1952.00, 0.0, 1.85E-07,  5.00E-06,  2.446E+03,  2.203E-20,  3.1,  3.1
      1953.00, 0.0, 1.84E-07,  5.00E-06,  2.436E+03,  2.211E-20,  3.1,  3.1
      1954.00, 0.0, 1.83E-07,  5.00E-06,  2.425E+03,  2.219E-20,  3.1,  3.1
      1955.00, 0.0, 1.82E-07,  5.00E-06,  2.415E+03,  2.227E-20,  3.1,  3.1
      1956.00, 0.0, 1.81E-07,  5.00E-06,  2.404E+03,  2.235E-20,  3.1,  3.1
      1957.00, 0.0, 1.80E-07,  5.00E-06,  2.393E+03,  2.244E-20,  3.1,  3.1
      1958.00, 0.0, 1.79E-07,  5.00E-06,  2.382E+03,  2.252E-20,  3.1,  3.1
      1959.00, 0.0, 1.78E-07,  5.00E-06,  2.372E+03,  2.260E-20,  3.1,  3.1
      1960.00, 0.0, 1.77E-07,  5.00E-06,  2.361E+03,  2.269E-20,  3.1,  3.1
      1961.00, 0.0, 1.76E-07,  5.00E-06,  2.350E+03,  2.277E-20,  3.1,  3.1
      1962.00, 0.0, 1.75E-07,  5.00E-06,  2.340E+03,  2.286E-20,  3.1,  3.1
      1963.00, 0.0, 1.74E-07,  5.00E-06,  2.329E+03,  2.295E-20,  3.1,  3.1
      1964.00, 0.0, 1.73E-07,  5.00E-06,  2.318E+03,  2.304E-20,  3.1,  3.1
      1965.00, 0.0, 1.72E-07,  5.00E-06,  2.307E+03,  2.313E-20,  3.1,  3.1
      1966.00, 0.0, 1.71E-07,  5.00E-06,  2.297E+03,  2.322E-20,  3.1,  3.1
      1967.00, 0.0, 1.70E-07,  5.00E-06,  2.286E+03,  2.331E-20,  3.1,  3.1
      1968.00, 0.0, 1.70E-07,  5.00E-06,  2.275E+03,  2.340E-20,  3.1,  3.1
      1969.00, 0.0, 1.69E-07,  5.00E-06,  2.264E+03,  2.349E-20,  3.1,  3.1
      1970.00, 0.0, 1.68E-07,  5.00E-06,  2.254E+03,  2.359E-20,  3.1,  3.1
      1971.00, 0.0, 1.67E-07,  5.00E-06,  2.243E+03,  2.368E-20,  3.1,  3.1
      1972.00, 0.0, 1.66E-07,  5.00E-06,  2.232E+03,  2.378E-20,  3.1,  3.1
      1973.00, 0.0, 1.65E-07,  5.00E-06,  2.221E+03,  2.388E-20,  3.1,  3.1
      1974.00, 0.0, 1.64E-07,  5.00E-06,  2.211E+03,  2.397E-20,  3.1,  3.1
      1975.00, 0.0, 1.63E-07,  5.00E-06,  2.200E+03,  2.407E-20,  3.1,  3.1
      1976.00, 0.0, 1.62E-07,  5.00E-06,  2.189E+03,  2.417E-20,  3.1,  3.1
      1977.00, 0.0, 1.61E-07,  5.00E-06,  2.178E+03,  2.427E-20,  3.1,  3.1
      1978.00, 0.0, 1.60E-07,  5.00E-06,  2.167E+03,  2.438E-20,  3.1,  3.1
      1979.00, 0.0, 1.59E-07,  5.00E-06,  2.157E+03,  2.448E-20,  3.1,  3.1
      1980.00, 0.0, 1.58E-07,  5.00E-06,  2.146E+03,  2.458E-20,  3.1,  3.1
      1981.00, 0.0, 1.57E-07,  5.00E-06,  2.135E+03,  2.469E-20,  3.1,  3.1
      1982.00, 0.0, 1.57E-07,  5.00E-06,  2.124E+03,  2.480E-20,  3.1,  3.1
      1983.00, 0.0, 1.56E-07,  5.00E-06,  2.113E+03,  2.490E-20,  3.1,  3.1
      1984.00, 0.0, 1.55E-07,  5.00E-06,  2.103E+03,  2.501E-20,  3.1,  3.1
      1985.00, 0.0, 1.54E-07,  5.00E-06,  2.092E+03,  2.512E-20,  3.1,  3.1
      1986.00, 0.0, 1.53E-07,  5.00E-06,  2.081E+03,  2.523E-20,  3.1,  3.1
      1987.00, 0.0, 1.52E-07,  5.00E-06,  2.070E+03,  2.535E-20,  3.1,  3.1
      1988.00, 0.0, 1.51E-07,  5.00E-06,  2.059E+03,  2.546E-20,  3.1,  3.1
      1989.00, 0.0, 1.50E-07,  5.00E-06,  2.048E+03,  2.558E-20,  3.1,  3.1
      1990.00, 0.0, 1.49E-07,  5.00E-06,  2.037E+03,  2.569E-20,  3.1,  3.1
      1991.00, 0.0, 1.48E-07,  5.00E-06,  2.026E+03,  2.581E-20,  3.1,  3.1
      1992.00, 0.0, 1.47E-07,  5.00E-06,  2.016E+03,  2.593E-20,  3.1,  3.1
      1993.00, 0.0, 1.46E-07,  5.00E-06,  2.005E+03,  2.605E-20,  3.1,  3.1
      1994.00, 0.0, 1.46E-07,  5.00E-06,  1.994E+03,  2.618E-20,  3.1,  3.1
      1995.00, 0.0, 1.45E-07,  5.00E-06,  1.983E+03,  2.630E-20,  3.1,  3.1
      1996.00, 0.0, 1.44E-07,  5.00E-06,  1.972E+03,  2.643E-20,  3.1,  3.1
      1997.00, 0.0, 1.43E-07,  5.00E-06,  1.961E+03,  2.655E-20,  3.1,  3.1
      1998.00, 0.0, 1.42E-07,  5.00E-06,  1.950E+03,  2.668E-20,  3.1,  3.1
      1999.00, 0.0, 1.41E-07,  5.00E-06,  1.939E+03,  2.681E-20,  3.1,  3.1
      2000.00, 0.0, 1.40E-07,  5.00E-06,  1.928E+03,  2.694E-20,  3.1,  3.1
